event_id,user_id,product_id,event_type,event_date,session_id,platform
97064,3031,482,add_to_cart,2023-09-18,25299,App
97065,1437,79,product_view,2023-03-21,4794,App
97066,8573,165,page_view,2023-07-18,14470,App
97067,7180,384,purchase,2023-06-24,3678,Web
97068,915,193,product_view,2023-01-05,9261,App
97069,2208,113,product_view,2023-01-25,49768,App
97070,4182,61,checkout,2023-11-17,44264,App
97071,1058,37,page_view,2023-04-15,8671,App
97072,4454,487,add_to_cart,2023-02-10,40874,Web
97073,9676,114,add_to_cart,2023-03-29,4399,App
97074,5309,268,product_view,2023-04-17,14571,Web
97075,5842,155,add_to_cart,2023-07-11,10441,Mobile Web
97076,6765,337,product_view,2023-05-26,49993,App
97077,3450,279,page_view,2023-09-20,6420,Web
97078,6465,435,product_view,2023-04-29,29237,Mobile Web
97079,1154,102,product_view,2023-08-11,36724,App
97080,6244,242,page_view,2023-08-04,13037,Mobile Web
97081,9744,59,page_view,2023-03-22,15443,Web
97082,8170,470,product_view,2023-06-13,20998,App
97083,4791,34,product_view,2023-04-27,35123,Web
97084,6233,210,page_view,2023-11-13,17285,Mobile Web
97085,8235,126,purchase,2023-07-12,9799,App
97086,1108,372,page_view,2023-09-09,15374,Web
97087,4864,447,page_view,2023-02-27,21207,App
97088,9905,109,page_view,2023-10-09,47378,App
97089,3324,48,product_view,2023-04-18,1358,Web
97090,9703,200,page_view,2023-03-17,9275,App
97091,6363,83,product_view,2023-04-21,28455,Web
97092,1857,435,add_to_cart,2023-10-29,27569,App
97093,3799,413,page_view,2023-06-18,35807,App
97094,1210,91,add_to_cart,2023-04-12,25178,App
97095,410,311,page_view,2023-01-03,33087,App
97096,1316,409,checkout,2023-03-17,6624,App
97097,3202,393,page_view,2023-02-06,14321,App
97098,3688,277,page_view,2023-06-24,37246,App
97099,2285,32,add_to_cart,2023-06-22,38667,Web
97100,4182,410,purchase,2023-10-19,40876,Mobile Web
97101,8306,241,product_view,2023-06-28,40013,Web
97102,4271,57,purchase,2023-04-06,32724,App
97103,9624,85,add_to_cart,2023-03-21,5955,Web
97104,4936,26,product_view,2023-04-20,27934,App
97105,333,448,product_view,2023-10-31,32274,Web
97106,6349,406,product_view,2023-11-18,25401,App
97107,3401,36,product_view,2023-04-30,43242,App
97108,1501,236,page_view,2023-02-24,39524,App
97109,7923,461,add_to_cart,2023-06-23,3712,Web
97110,8074,413,page_view,2023-11-02,14393,Web
97111,7721,286,page_view,2023-12-29,19457,Mobile Web
97112,5161,15,add_to_cart,2023-12-06,38453,App
97113,614,432,page_view,2023-12-18,16012,Mobile Web
97114,5051,68,product_view,2023-02-10,19240,App
97115,8167,189,add_to_cart,2023-01-18,28016,App
97116,1912,199,page_view,2023-07-02,23296,App
97117,1060,141,product_view,2023-12-23,18760,Web
97118,8417,248,page_view,2023-02-17,25518,Web
97119,2750,99,add_to_cart,2023-10-06,12654,Web
97120,8707,426,product_view,2023-06-21,3502,Mobile Web
97121,9705,457,product_view,2023-01-22,8704,App
97122,7602,415,page_view,2023-12-02,49821,App
97123,7412,320,product_view,2023-09-05,36380,Web
97124,5107,357,product_view,2023-10-18,32355,Mobile Web
97125,7780,363,page_view,2023-09-04,13207,Web
97126,6908,11,add_to_cart,2023-03-06,31435,App
97127,4986,352,add_to_cart,2023-03-25,1092,Web
97128,2620,453,product_view,2023-09-18,18732,App
97129,5110,109,page_view,2023-02-21,20408,App
97130,3167,166,page_view,2023-01-26,36064,App
97131,9035,19,page_view,2023-10-13,46537,App
97132,316,115,add_to_cart,2023-10-24,18092,Web
97133,9682,390,page_view,2023-02-27,27190,Web
97134,256,172,page_view,2023-10-13,15184,App
97135,9314,36,page_view,2023-12-22,49136,Web
97136,9727,392,add_to_cart,2023-09-16,14978,Mobile Web
97137,1510,152,page_view,2023-08-16,35639,Mobile Web
97138,9610,424,add_to_cart,2023-01-05,45287,Web
97139,81,460,page_view,2023-09-22,28593,Web
97140,7340,170,page_view,2023-11-04,44172,App
97141,6339,220,checkout,2023-10-14,5284,Web
97142,4014,114,checkout,2023-06-20,23859,App
97143,584,402,product_view,2023-01-25,41736,Web
97144,1116,421,add_to_cart,2023-01-22,15620,App
97145,4209,190,add_to_cart,2023-01-26,47488,App
97146,1720,122,page_view,2023-04-23,17873,Mobile Web
97147,2499,91,product_view,2023-09-28,11094,App
97148,8201,350,add_to_cart,2023-10-08,42322,Mobile Web
97149,975,309,page_view,2023-11-19,2115,App
97150,2291,346,page_view,2023-11-10,14189,Web
97151,2964,433,add_to_cart,2023-02-21,48053,App
97152,5435,195,page_view,2023-02-21,38387,Mobile Web
97153,3106,191,checkout,2023-04-24,40796,App
97154,2873,258,product_view,2023-03-07,23054,App
97155,1065,93,page_view,2023-01-17,14181,Web
97156,3453,192,add_to_cart,2023-04-29,4994,App
97157,6907,56,product_view,2023-07-24,31650,App
97158,7643,274,checkout,2023-01-12,43197,App
97159,234,123,product_view,2023-10-16,30497,Mobile Web
97160,9463,118,checkout,2023-07-22,20067,Web
97161,3579,442,add_to_cart,2023-01-15,5700,App
97162,575,52,checkout,2023-04-08,11715,App
97163,7994,421,page_view,2023-04-27,20816,App
97164,4824,59,page_view,2023-09-10,12726,Web
97165,5043,437,add_to_cart,2023-05-22,18814,Web
97166,6194,46,page_view,2023-10-16,2689,Mobile Web
97167,7933,483,page_view,2023-07-25,22109,App
97168,164,371,product_view,2023-02-06,36386,App
97169,9352,272,product_view,2023-03-28,49999,App
97170,7149,422,page_view,2023-07-25,21763,Web
97171,6780,318,page_view,2023-10-25,37462,App
97172,9179,173,product_view,2023-01-01,34185,App
97173,9786,130,product_view,2023-08-19,22174,App
97174,3742,408,page_view,2023-03-09,47518,Web
97175,499,232,page_view,2023-09-15,39960,Web
97176,3659,374,page_view,2023-01-31,4819,Web
97177,9909,216,product_view,2023-08-29,49246,Web
97178,5498,203,product_view,2023-11-06,46204,App
97179,5197,359,add_to_cart,2023-05-08,1954,App
97180,3831,27,add_to_cart,2023-12-22,7829,App
97181,3192,18,page_view,2023-05-27,13050,Web
97182,5902,408,checkout,2023-05-30,33015,Web
97183,4315,292,product_view,2023-08-08,24115,Web
97184,5271,94,checkout,2023-11-07,14337,Web
97185,8627,267,add_to_cart,2023-07-13,22285,App
97186,4226,237,checkout,2023-11-07,2906,App
97187,9831,67,product_view,2023-01-02,31611,Mobile Web
97188,7440,366,product_view,2023-11-24,39150,App
97189,9751,115,checkout,2023-10-24,1483,App
97190,9371,123,page_view,2023-02-27,27506,App
97191,8775,91,purchase,2023-01-25,48641,Web
97192,6608,486,page_view,2023-03-22,1961,App
97193,139,475,add_to_cart,2023-04-21,43404,App
97194,6343,18,page_view,2023-02-10,7851,App
97195,7769,351,page_view,2023-10-23,32951,App
97196,3211,270,product_view,2023-05-04,1599,Web
97197,4641,93,product_view,2023-08-15,12714,App
97198,9440,435,page_view,2023-10-25,16717,Web
97199,361,41,page_view,2023-11-23,34040,Mobile Web
97200,9253,227,page_view,2023-12-12,15668,Web
97201,3452,59,page_view,2023-09-16,22335,Mobile Web
97202,4513,131,checkout,2023-02-01,9708,Web
97203,1450,332,page_view,2023-05-19,20085,Web
97204,3769,422,page_view,2023-05-18,1771,App
97205,9607,87,product_view,2023-07-26,46615,Mobile Web
97206,8264,4,page_view,2023-01-02,7806,Web
97207,6344,464,product_view,2023-01-03,272,Mobile Web
97208,4186,319,product_view,2023-09-10,16819,App
97209,9115,401,add_to_cart,2023-10-22,11225,Web
97210,8148,49,product_view,2023-02-11,9070,App
97211,1768,62,page_view,2023-11-06,32932,Web
97212,5955,286,add_to_cart,2023-05-10,37089,App
97213,4284,16,page_view,2023-10-28,21986,Mobile Web
97214,7115,440,checkout,2023-03-29,5494,Web
97215,4191,462,product_view,2023-04-21,6405,Web
97216,871,321,product_view,2023-06-19,6005,Web
97217,934,306,page_view,2023-11-14,27415,App
97218,2066,346,add_to_cart,2023-12-21,35413,App
97219,6803,222,add_to_cart,2023-12-05,42700,Mobile Web
97220,535,292,product_view,2023-03-23,38667,App
97221,5338,191,page_view,2023-01-31,9862,App
97222,520,295,page_view,2023-04-01,18194,Web
97223,5071,342,product_view,2023-09-06,2806,Mobile Web
97224,5788,421,add_to_cart,2023-04-18,600,App
97225,3502,100,product_view,2023-12-08,41779,App
97226,5627,356,page_view,2023-01-28,31326,App
97227,6056,61,product_view,2023-06-08,15957,App
97228,1356,181,purchase,2023-10-23,27961,Web
97229,9859,325,checkout,2023-10-18,14946,App
97230,3115,266,page_view,2023-09-08,7144,App
97231,2074,21,add_to_cart,2023-09-29,35089,App
97232,5956,16,page_view,2023-01-18,33283,Web
97233,6090,214,product_view,2023-06-18,44444,App
97234,8122,307,page_view,2023-06-15,13183,App
97235,1772,274,add_to_cart,2023-01-24,28336,App
97236,946,90,page_view,2023-02-24,10910,Mobile Web
97237,6777,384,product_view,2023-06-02,7696,App
97238,2421,26,page_view,2023-05-23,19629,Mobile Web
97239,811,279,page_view,2023-04-23,23405,Web
97240,9076,188,checkout,2023-01-02,14031,App
97241,1308,195,product_view,2023-02-20,40057,App
97242,9039,452,purchase,2023-02-23,12147,Web
97243,6035,156,page_view,2023-02-04,10936,App
97244,8772,39,product_view,2023-11-17,31095,App
97245,768,348,page_view,2023-08-08,48227,Web
97246,2165,228,add_to_cart,2023-09-07,7156,App
97247,7745,403,page_view,2023-01-15,21376,App
97248,8996,172,add_to_cart,2023-06-26,4998,App
97249,683,97,product_view,2023-02-23,19430,App
97250,7659,149,product_view,2023-03-12,41750,Web
97251,6663,36,page_view,2023-12-18,30506,Mobile Web
97252,6618,267,page_view,2023-02-07,1519,Web
97253,857,495,page_view,2023-01-30,10948,Web
97254,4846,351,product_view,2023-08-31,34197,Mobile Web
97255,8222,337,checkout,2023-06-10,41771,Web
97256,1957,36,page_view,2023-05-06,38565,App
97257,668,302,product_view,2023-06-14,22650,App
97258,9566,405,page_view,2023-04-12,29,App
97259,4735,275,page_view,2023-07-01,49353,App
97260,6637,412,purchase,2023-12-14,41705,Mobile Web
97261,5962,80,page_view,2023-05-31,32846,App
97262,3663,130,product_view,2023-12-16,38018,App
97263,8915,264,page_view,2023-03-27,44599,App
97264,3299,301,product_view,2023-05-07,40408,Mobile Web
97265,5727,484,product_view,2023-08-07,8792,App
97266,1548,85,page_view,2023-07-09,710,App
97267,6714,78,purchase,2023-12-09,45051,Web
97268,5736,60,product_view,2023-04-18,42047,Web
97269,1548,61,checkout,2023-09-03,39132,App
97270,1878,466,page_view,2023-06-28,47244,App
97271,1518,484,page_view,2023-07-10,25830,App
97272,7083,140,product_view,2023-09-30,6734,Web
97273,5187,248,add_to_cart,2023-05-16,27399,Mobile Web
97274,8435,92,page_view,2023-11-07,48386,Mobile Web
97275,7076,277,add_to_cart,2023-02-19,47686,App
97276,4713,384,page_view,2023-03-06,4905,Web
97277,2796,278,page_view,2023-11-22,23543,App
97278,4384,142,page_view,2023-10-09,36928,App
97279,1671,286,add_to_cart,2023-04-02,31577,App
97280,4176,308,product_view,2023-07-16,34872,Web
97281,2995,459,page_view,2023-06-08,38495,Web
97282,2488,209,page_view,2023-04-04,7581,Mobile Web
97283,1451,404,page_view,2023-06-06,3346,App
97284,7539,6,purchase,2023-10-18,27357,Mobile Web
97285,2189,494,page_view,2023-02-11,20516,App
97286,4141,208,purchase,2023-05-18,35696,App
97287,9928,113,product_view,2023-09-22,13110,Mobile Web
97288,9650,258,product_view,2023-06-21,31350,App
97289,5732,362,purchase,2023-11-14,5110,Web
97290,3286,73,add_to_cart,2023-07-24,14316,App
97291,7583,82,page_view,2023-02-28,17642,Web
97292,3444,253,add_to_cart,2023-09-17,33187,Web
97293,1846,135,add_to_cart,2023-11-12,7385,Web
97294,520,393,product_view,2023-05-31,9312,App
97295,2316,102,page_view,2023-07-27,23852,Web
97296,3013,109,add_to_cart,2023-06-15,43064,Web
97297,2999,24,add_to_cart,2023-12-02,34316,App
97298,410,464,product_view,2023-09-30,8376,Web
97299,6540,446,product_view,2023-06-23,7335,Web
97300,3465,193,product_view,2023-05-11,49544,App
97301,9466,79,checkout,2023-08-14,12311,Mobile Web
97302,9345,68,product_view,2023-04-25,6000,App
97303,4239,188,add_to_cart,2023-11-13,40408,App
97304,5923,350,product_view,2023-10-10,10517,App
97305,8,402,checkout,2023-10-18,11961,App
97306,9734,86,add_to_cart,2023-05-04,5412,Mobile Web
97307,6903,261,page_view,2023-11-29,24061,App
97308,7145,265,product_view,2023-01-08,16938,App
97309,1652,233,page_view,2023-02-12,26644,Web
97310,9640,377,page_view,2023-08-07,40155,App
97311,932,184,page_view,2023-03-02,40792,App
97312,6831,113,add_to_cart,2023-04-02,43231,App
97313,2891,495,product_view,2023-08-29,15484,Web
97314,8109,152,product_view,2023-11-07,28196,App
97315,2292,483,page_view,2023-03-14,18258,Web
97316,199,312,page_view,2023-06-02,42981,Web
97317,1407,426,product_view,2023-04-03,37905,Mobile Web
97318,1348,95,add_to_cart,2023-07-13,1806,App
97319,6896,485,page_view,2023-03-08,31755,App
97320,356,101,product_view,2023-09-21,49426,App
97321,5319,261,page_view,2023-02-10,11370,Web
97322,8998,477,page_view,2023-02-03,48619,Web
97323,5468,475,checkout,2023-06-14,34755,Mobile Web
97324,4880,148,purchase,2023-01-11,26839,App
97325,6936,195,add_to_cart,2023-08-18,3673,App
97326,7729,320,product_view,2023-03-03,6413,App
97327,346,451,checkout,2023-08-04,28391,App
97328,5398,38,checkout,2023-09-30,21486,App
97329,8108,297,page_view,2023-10-18,46972,App
97330,8403,197,add_to_cart,2023-03-06,46757,Mobile Web
97331,1841,482,product_view,2023-04-16,26638,Mobile Web
97332,9014,326,page_view,2023-03-16,4797,Mobile Web
97333,3136,171,product_view,2023-03-02,41801,Mobile Web
97334,3630,228,add_to_cart,2023-09-07,19783,App
97335,1025,352,page_view,2023-02-27,46200,App
97336,8910,413,page_view,2023-02-13,46203,App
97337,4205,250,add_to_cart,2023-05-23,15800,Web
97338,7928,493,checkout,2023-07-13,2240,Mobile Web
97339,4213,19,page_view,2023-08-26,49979,Mobile Web
97340,6525,431,product_view,2023-06-12,24305,Mobile Web
97341,8778,443,page_view,2023-04-18,48743,Web
97342,7555,2,page_view,2023-01-17,47570,App
97343,3646,371,page_view,2023-02-16,34790,App
97344,1948,323,add_to_cart,2023-06-11,43724,Web
97345,5290,353,checkout,2023-09-07,25241,App
97346,4890,14,product_view,2023-01-30,44030,App
97347,6422,464,page_view,2023-06-19,34043,App
97348,31,437,page_view,2023-07-01,49247,App
97349,1696,198,page_view,2023-08-18,14470,App
97350,8687,249,page_view,2023-01-19,5038,App
97351,2845,222,product_view,2023-02-22,27511,Mobile Web
97352,2805,487,page_view,2023-05-21,10108,App
97353,3518,488,add_to_cart,2023-05-06,14870,App
97354,5209,487,product_view,2023-12-04,39813,Web
97355,4778,52,checkout,2023-01-12,12844,App
97356,6840,480,page_view,2023-03-16,17197,Mobile Web
97357,6181,219,page_view,2023-08-15,38651,Web
97358,2396,492,product_view,2023-12-31,5163,Mobile Web
97359,4256,270,page_view,2023-07-20,35093,App
97360,4259,312,page_view,2023-08-20,5313,Web
97361,3979,311,product_view,2023-12-01,48273,App
97362,1671,207,page_view,2023-11-14,7555,App
97363,3447,17,product_view,2023-12-03,13885,App
97364,632,216,product_view,2023-10-20,47792,App
97365,8444,98,page_view,2023-03-05,37906,Mobile Web
97366,9610,14,product_view,2023-12-10,13441,Web
97367,70,123,add_to_cart,2023-09-19,40144,Mobile Web
97368,7099,393,page_view,2023-03-07,4790,App
97369,647,388,page_view,2023-05-21,33042,Mobile Web
97370,4396,367,page_view,2023-05-21,28044,App
97371,9106,67,page_view,2023-01-05,23011,App
97372,8781,286,add_to_cart,2023-05-24,21062,App
97373,7053,300,page_view,2023-03-14,14882,App
97374,7950,416,page_view,2023-09-30,30277,App
97375,2938,450,product_view,2023-04-26,11620,Web
97376,5520,488,product_view,2023-03-07,16307,App
97377,3262,442,product_view,2023-05-10,34226,Web
97378,4029,273,product_view,2023-03-28,18190,Web
97379,94,288,purchase,2023-01-14,41273,Web
97380,2573,333,purchase,2023-01-22,32596,App
97381,3889,245,add_to_cart,2023-11-06,19757,Web
97382,9214,51,add_to_cart,2023-06-19,9405,Web
97383,3347,481,page_view,2023-05-17,38816,Web
97384,3144,488,checkout,2023-02-11,33120,Web
97385,465,56,add_to_cart,2023-01-20,41628,Mobile Web
97386,4900,230,page_view,2023-09-18,22731,App
97387,9608,137,page_view,2023-05-31,10822,Web
97388,2206,288,page_view,2023-03-06,7296,Mobile Web
97389,3078,475,page_view,2023-11-03,6047,Mobile Web
97390,4331,439,add_to_cart,2023-08-28,18930,App
97391,1006,215,checkout,2023-11-07,2886,App
97392,5123,400,page_view,2023-12-20,46538,Web
97393,9368,327,product_view,2023-07-28,22089,App
97394,6936,400,page_view,2023-08-31,17181,App
97395,524,143,product_view,2023-07-20,31569,Web
97396,5668,331,product_view,2023-06-01,38203,App
97397,4563,306,product_view,2023-03-13,8924,Mobile Web
97398,1072,199,add_to_cart,2023-07-30,21919,App
97399,4595,427,page_view,2023-05-08,42930,App
97400,5632,68,page_view,2023-04-28,28874,App
97401,6949,193,product_view,2023-12-31,24247,Mobile Web
97402,9024,167,page_view,2023-04-18,8989,Mobile Web
97403,4483,30,add_to_cart,2023-03-04,447,Mobile Web
97404,9545,334,purchase,2023-04-14,34102,App
97405,4334,187,product_view,2023-03-22,27026,App
97406,422,499,page_view,2023-07-02,14598,App
97407,9878,456,product_view,2023-08-01,13573,App
97408,725,464,page_view,2023-04-03,13230,Web
97409,2831,454,page_view,2023-02-13,5755,App
97410,112,459,product_view,2023-03-30,5419,Web
97411,6219,314,page_view,2023-11-20,36199,Web
97412,9307,468,add_to_cart,2023-08-27,29876,Mobile Web
97413,9341,186,add_to_cart,2023-05-21,104,Web
97414,2338,135,page_view,2023-02-12,15396,Web
97415,9950,475,page_view,2023-12-19,862,App
97416,5047,270,add_to_cart,2023-06-09,33267,App
97417,524,313,add_to_cart,2023-01-07,34367,App
97418,7780,316,page_view,2023-12-30,39365,Mobile Web
97419,1942,169,page_view,2023-06-20,6200,App
97420,3407,202,page_view,2023-07-08,12695,App
97421,9056,99,checkout,2023-02-21,684,App
97422,6591,370,page_view,2023-08-11,18263,App
97423,8619,463,page_view,2023-12-09,207,Web
97424,1374,156,page_view,2023-03-07,20017,Mobile Web
97425,5975,216,page_view,2023-11-06,20938,App
97426,1552,174,page_view,2023-08-28,2764,Web
97427,6439,194,page_view,2023-08-28,30291,Web
97428,1292,128,product_view,2023-03-19,17118,Web
97429,4206,217,add_to_cart,2023-11-10,11423,App
97430,2529,372,page_view,2023-02-05,19994,Web
97431,5044,62,add_to_cart,2023-07-27,37995,App
97432,7346,368,purchase,2023-03-05,31200,Mobile Web
97433,1374,282,product_view,2023-12-11,48464,App
97434,6073,427,page_view,2023-08-04,39629,App
97435,8594,263,add_to_cart,2023-10-29,41416,App
97436,7075,227,purchase,2023-04-23,8171,Web
97437,6026,429,page_view,2023-05-23,44614,App
97438,6258,234,page_view,2023-10-22,41024,Web
97439,658,411,add_to_cart,2023-08-02,20476,Mobile Web
97440,8833,398,page_view,2023-02-14,46261,Mobile Web
97441,429,498,page_view,2023-08-24,21754,App
97442,771,334,page_view,2023-06-08,13654,App
97443,2861,282,page_view,2023-07-22,20389,App
97444,6726,184,add_to_cart,2023-05-10,49049,Mobile Web
97445,7642,427,add_to_cart,2023-10-08,13014,Mobile Web
97446,8854,100,page_view,2023-08-20,4915,App
97447,5588,128,purchase,2023-11-17,1653,Web
97448,8797,124,page_view,2023-09-15,25277,Mobile Web
97449,347,45,product_view,2023-04-06,6470,Web
97450,5079,58,product_view,2023-01-29,15798,App
97451,7947,266,page_view,2023-08-30,12990,App
97452,2833,386,page_view,2023-12-04,2402,App
97453,4716,179,page_view,2023-10-28,16833,Web
97454,7205,195,page_view,2023-06-19,41431,Web
97455,6645,408,page_view,2023-12-29,34700,App
97456,6886,210,page_view,2023-03-18,27708,App
97457,6610,13,page_view,2023-01-31,49765,App
97458,484,37,page_view,2023-09-13,37041,App
97459,9099,466,product_view,2023-06-23,8666,Web
97460,5464,33,product_view,2023-08-30,2821,App
97461,9550,94,product_view,2023-01-10,49392,Mobile Web
97462,4736,100,product_view,2023-05-17,43923,Mobile Web
97463,4643,217,product_view,2023-11-18,18824,Mobile Web
97464,3538,254,page_view,2023-07-16,24926,App
97465,7003,224,page_view,2023-05-21,2139,App
97466,2867,34,page_view,2023-09-30,37170,App
97467,4357,72,add_to_cart,2023-12-13,22764,Web
97468,5404,333,add_to_cart,2023-04-14,34044,App
97469,8580,442,add_to_cart,2023-12-10,3268,Mobile Web
97470,673,484,product_view,2023-08-25,2837,Mobile Web
97471,3419,271,page_view,2023-02-11,22251,Mobile Web
97472,8314,330,page_view,2023-06-12,43993,App
97473,7319,417,product_view,2023-04-18,44021,App
97474,7349,48,page_view,2023-01-31,22771,Mobile Web
97475,2751,113,product_view,2023-04-09,19641,Mobile Web
97476,260,308,add_to_cart,2023-09-07,41364,App
97477,933,273,product_view,2023-08-02,28993,Web
97478,2934,314,page_view,2023-04-08,34211,Web
97479,4981,349,add_to_cart,2023-12-14,45019,App
97480,2653,149,checkout,2023-02-27,41852,Web
97481,9601,112,page_view,2023-09-07,4572,App
97482,5994,19,product_view,2023-05-23,33433,App
97483,2180,319,product_view,2023-09-16,28309,Web
97484,8082,98,product_view,2023-02-23,4559,Web
97485,1031,208,product_view,2023-07-29,32526,Web
97486,6913,235,page_view,2023-08-23,2795,App
97487,7927,191,page_view,2023-05-10,39240,Web
97488,2138,365,page_view,2023-04-26,20614,Web
97489,692,58,product_view,2023-02-22,5392,Mobile Web
97490,838,103,page_view,2023-03-16,14340,App
97491,5093,37,add_to_cart,2023-03-04,3872,App
97492,3099,357,page_view,2023-10-05,31499,App
97493,1467,461,purchase,2023-04-03,27475,App
97494,5221,367,page_view,2023-08-24,33248,App
97495,438,144,add_to_cart,2023-03-19,12377,Web
97496,8607,123,product_view,2023-06-28,45178,Mobile Web
97497,3576,183,product_view,2023-10-16,28278,Web
97498,2804,78,product_view,2023-08-03,32646,Mobile Web
97499,2900,465,product_view,2023-08-21,21299,Web
97500,8424,284,page_view,2023-04-25,24292,App
97501,3396,473,product_view,2023-06-01,6905,App
97502,9101,339,page_view,2023-12-07,37908,App
97503,164,449,page_view,2023-09-12,8132,App
97504,3373,239,page_view,2023-06-12,32973,Web
97505,2709,437,add_to_cart,2023-04-08,40137,App
97506,2546,461,product_view,2023-11-27,27457,App
97507,6765,200,product_view,2023-02-23,8602,Web
97508,8694,286,add_to_cart,2023-09-03,7664,App
97509,9971,192,page_view,2023-10-15,43958,Mobile Web
97510,7919,302,page_view,2023-05-31,19997,Mobile Web
97511,7246,9,page_view,2023-12-23,26958,Web
97512,765,304,page_view,2023-02-11,44988,Mobile Web
97513,703,406,page_view,2023-08-06,10522,App
97514,8573,47,product_view,2023-12-01,42895,Web
97515,1441,367,product_view,2023-05-09,20553,App
97516,7456,147,product_view,2023-08-25,44768,App
97517,3787,478,add_to_cart,2023-06-23,16092,Mobile Web
97518,720,3,add_to_cart,2023-07-12,49030,App
97519,6007,183,checkout,2023-01-12,1082,Mobile Web
97520,118,75,purchase,2023-11-07,11954,Mobile Web
97521,4484,140,add_to_cart,2023-02-25,25674,App
97522,4472,62,add_to_cart,2023-06-19,12075,Web
97523,2446,243,add_to_cart,2023-08-28,672,Web
97524,7401,253,page_view,2023-12-19,11259,App
97525,9507,403,checkout,2023-07-08,37976,Web
97526,7541,492,product_view,2023-05-22,25925,Web
97527,6920,263,product_view,2023-02-23,6932,Web
97528,2158,32,purchase,2023-07-11,48510,Web
97529,8999,239,page_view,2023-08-21,47681,Web
97530,1525,273,product_view,2023-11-11,2890,Web
97531,4854,399,add_to_cart,2023-08-08,35438,App
97532,5999,364,page_view,2023-03-03,36242,Web
97533,6401,43,add_to_cart,2023-12-06,44020,App
97534,8012,70,page_view,2023-05-14,48365,App
97535,9887,364,page_view,2023-03-19,16018,App
97536,6192,93,page_view,2023-10-14,46442,Mobile Web
97537,7198,213,add_to_cart,2023-04-04,38378,Web
97538,3687,487,purchase,2023-04-29,3515,App
97539,6160,315,page_view,2023-05-21,28388,App
97540,4351,221,product_view,2023-03-12,10472,Web
97541,6094,179,add_to_cart,2023-12-25,7775,App
97542,8064,251,page_view,2023-10-08,40680,App
97543,8984,305,page_view,2023-03-28,42364,Web
97544,235,297,add_to_cart,2023-01-31,13066,Mobile Web
97545,5697,46,page_view,2023-11-14,35842,Web
97546,6500,217,page_view,2023-08-13,35090,Mobile Web
97547,9330,110,page_view,2023-09-27,5673,Mobile Web
97548,7769,37,product_view,2023-09-15,24794,App
97549,3021,289,product_view,2023-08-05,47203,App
97550,5712,496,product_view,2023-03-06,40546,Web
97551,4371,57,add_to_cart,2023-03-20,40959,Web
97552,19,452,product_view,2023-05-08,2163,App
97553,7713,204,add_to_cart,2023-12-12,36816,App
97554,8490,461,page_view,2023-06-16,39061,App
97555,4346,295,page_view,2023-04-28,299,App
97556,4019,239,product_view,2023-05-22,43458,Web
97557,7224,113,page_view,2023-04-02,23025,App
97558,821,468,page_view,2023-03-18,34499,App
97559,983,146,page_view,2023-03-03,14800,Web
97560,7376,312,add_to_cart,2023-04-25,48384,Web
97561,3882,338,page_view,2023-11-26,33610,App
97562,3769,398,checkout,2023-03-21,34168,App
97563,3876,273,add_to_cart,2023-12-30,24975,Mobile Web
97564,6545,21,product_view,2023-10-13,14963,Mobile Web
97565,4242,445,page_view,2023-08-03,49133,Web
97566,7172,26,page_view,2023-10-02,29601,App
97567,435,292,add_to_cart,2023-09-10,38628,Web
97568,2452,435,product_view,2023-12-22,19568,Web
97569,451,310,page_view,2023-10-27,29356,Web
97570,5352,188,page_view,2023-12-04,45383,Mobile Web
97571,5852,316,page_view,2023-09-12,28307,App
97572,4976,218,page_view,2023-04-22,3874,App
97573,1817,92,page_view,2023-03-26,33496,Web
97574,9087,34,purchase,2023-06-17,38951,Web
97575,846,153,add_to_cart,2023-10-18,4931,App
97576,8792,369,product_view,2023-10-15,49723,App
97577,4974,200,page_view,2023-11-22,7409,Web
97578,8642,69,product_view,2023-10-29,15721,Web
97579,2303,156,page_view,2023-07-18,29606,App
97580,7079,162,add_to_cart,2023-01-27,19095,Mobile Web
97581,8948,154,page_view,2023-11-09,16685,App
97582,5507,156,add_to_cart,2023-10-23,18755,Web
97583,505,228,product_view,2023-12-29,31919,App
97584,9799,219,checkout,2023-05-05,45199,App
97585,8113,337,checkout,2023-11-03,43042,Mobile Web
97586,2286,434,page_view,2023-05-25,33353,App
97587,6065,180,add_to_cart,2023-09-11,26599,Web
97588,3262,340,page_view,2023-07-02,13285,App
97589,2448,372,page_view,2023-10-07,33868,App
97590,1217,14,add_to_cart,2023-07-11,40747,Web
97591,4866,341,page_view,2023-11-14,31882,App
97592,6459,256,product_view,2023-09-17,26588,App
97593,4138,96,checkout,2023-11-07,39972,App
97594,4835,255,checkout,2023-05-06,19293,App
97595,7328,279,add_to_cart,2023-06-04,30824,App
97596,6800,229,page_view,2023-05-14,27650,Mobile Web
97597,9849,167,page_view,2023-05-03,12811,App
97598,5425,72,page_view,2023-03-19,44886,App
97599,3765,211,page_view,2023-09-21,21790,App
97600,8629,477,page_view,2023-01-23,48529,Mobile Web
97601,9651,197,product_view,2023-02-20,4134,Web
97602,3660,369,product_view,2023-11-02,28726,Web
97603,2882,352,page_view,2023-05-12,7248,App
97604,3800,340,checkout,2023-12-12,25746,Web
97605,6274,275,product_view,2023-01-08,48589,App
97606,6274,344,page_view,2023-11-13,14731,Mobile Web
97607,4509,224,page_view,2023-05-25,39722,App
97608,7439,153,page_view,2023-07-07,19849,App
